ID_Contrato,Proveedor,Nit,Objeto_Contrato,Vicepresidencia,Fecha_Inicio,Fecha_Fin,Valor_Contrato_USD,Estado_Contrato,Estado_HSE
CON-2026-165,Ingenieria Andina de Petroleos S.A.S.,900.828.826-2,Mantenimiento electrico,VUP - Upstream,2025-05-05,2027-01-22,341245,Activo,En Alerta
CON-2026-166,Servicios Integrales de Refinacion S.A.S.,900.667.686-5,Apoyo logistico,VUP - Upstream,2025-03-30,2026-09-06,698629,Activo,Aprobado
CON-2026-167,Mantenimiento Tecnico del Magdalena S.A.S.,900.638.520-6,Ingenieria de campo,VRE - Refinación,2025-05-09,2027-05-21,1397081,Activo,En Alerta
CON-2026-168,Operaciones Industriales Orion S.A.S.,900.452.231-8,Ingenieria de campo,VUP - Upstream,2025-05-13,2027-09-17,1104581,Activo,Aprobado
CON-2026-169,Ingenieria Andina de Petroleos S.A.S.,900.411.268-2,Mantenimiento electrico,VUP - Upstream,2025-12-21,2027-12-14,645692,Suspendido,No Aprobado
CON-2026-170,Operaciones Industriales Orion S.A.S.,900.381.228-4,Ingenieria de campo,VRE - Refinación,2026-05-30,2026-12-20,1291112,En Liquidación,Aprobado
CON-2026-171,Proteccion Perimetral Colombiana S.A.S.,900.445.962-9,Mantenimiento de bombas,VRE - Refinación,2025-03-25,2026-08-16,1395225,Suspendido,Aprobado
CON-2026-172,Seguridad Industrial Llanos Ltda.,900.885.685-6,Ingenieria de campo,VRE - Refinación,2026-05-25,2027-04-23,1396177,En Liquidación,Aprobado
CON-2026-173,Logistica Petrolera Nacional S.A.S.,900.404.564-1,Mantenimiento de bombas,VUP - Upstream,2026-03-27,2027-08-30,1065548,Suspendido,Aprobado
CON-2026-174,Ingenieria Andina de Petroleos S.A.S.,900.420.982-5,Mantenimiento electrico,VCO - Corporativa,2025-05-14,2027-07-15,1129991,Activo,Aprobado
CON-2026-175,Mantenimiento Tecnico del Magdalena S.A.S.,900.225.373-7,Transporte de personal,VUP - Upstream,2025-04-10,2026-08-21,658618,Activo,Aprobado
CON-2026-176,Ingenieria Andina de Petroleos S.A.S.,900.933.435-9,Mantenimiento electrico,VUP - Upstream,2025-06-13,2027-11-23,1129456,Suspendido,No Aprobado
CON-2026-177,Mantenimiento Tecnico del Magdalena S.A.S.,900.123.192-6,Monitoreo HSE,VCO - Corporativa,2025-09-04,2027-02-06,1273361,Activo,En Alerta
CON-2026-178,Mantenimiento Tecnico del Magdalena S.A.S.,900.711.963-7,Inspeccion de ductos,VRE - Refinación,2025-04-21,2027-09-15,330881,Activo,Aprobado
CON-2026-179,Servicios Integrales de Refinacion S.A.S.,900.146.510-0,Ingenieria de campo,VUP - Upstream,2026-01-07,2027-04-22,204207,Suspendido,En Alerta
CON-2026-180,Operaciones Industriales Orion S.A.S.,900.386.945-9,Ingenieria de campo,VRE - Refinación,2025-05-12,2026-10-08,876075,Activo,Aprobado
CON-2026-181,Operaciones Industriales Orion S.A.S.,900.474.873-2,Transporte de personal,VCO - Corporativa,2026-05-28,2026-08-11,145008,Activo,No Aprobado
CON-2026-182,Mantenimiento Tecnico del Magdalena S.A.S.,900.631.567-2,Ingenieria de campo,VUP - Upstream,2025-12-02,2027-05-23,390791,Activo,En Alerta
CON-2026-183,Catering Energia Colombiana S.A.S.,900.707.444-8,Monitoreo HSE,VCO - Corporativa,2025-11-03,2027-10-30,84890,Activo,Aprobado
CON-2026-184,Logistica Petrolera Nacional S.A.S.,900.697.415-0,Ingenieria de campo,VCO - Corporativa,2025-09-29,2027-02-19,157699,Activo,Aprobado
CON-2026-185,Proteccion Perimetral Colombiana S.A.S.,900.893.961-6,Seguridad perimetral,VUP - Upstream,2025-02-02,2026-10-21,450103,Activo,Aprobado
CON-2026-186,Ingenieria Andina de Petroleos S.A.S.,900.522.807-3,Servicios de catering,VCO - Corporativa,2025-03-05,2026-11-19,1137757,Activo,Aprobado
CON-2026-187,Mantenimiento Tecnico del Magdalena S.A.S.,900.638.485-5,Seguridad perimetral,VCO - Corporativa,2026-06-30,2027-06-16,1195617,Activo,Aprobado
CON-2026-188,Catering Energia Colombiana S.A.S.,900.724.595-3,Transporte de personal,VTS - Transporte,2025-11-02,2027-02-16,674142,Activo,En Alerta
CON-2026-189,Mantenimiento Tecnico del Magdalena S.A.S.,900.424.591-5,Monitoreo HSE,VTS - Transporte,2025-10-22,2026-11-02,1252668,En Liquidación,En Alerta
CON-2026-190,Logistica Petrolera Nacional S.A.S.,900.938.453-2,Inspeccion de ductos,VRE - Refinación,2025-10-22,2026-09-19,776376,En Liquidación,Aprobado
CON-2026-191,Seguridad Industrial Llanos Ltda.,900.306.947-8,Inspeccion de ductos,VTS - Transporte,2025-05-21,2026-10-20,1341168,Suspendido,Aprobado
CON-2026-192,PetroServicios del Caribe S.A.S.,900.785.643-3,Transporte de personal,VRE - Refinación,2025-04-13,2027-08-28,742675,En Liquidación,Aprobado
CON-2026-193,Ingenieria Andina de Petroleos S.A.S.,900.105.663-2,Servicios de catering,VCO - Corporativa,2026-05-04,2027-01-21,652396,En Liquidación,Aprobado
CON-2026-194,Transportes Oleoducto S.A.S.,900.767.687-3,Monitoreo HSE,VRE - Refinación,2025-06-29,2027-09-01,418655,Activo,Aprobado
CON-2026-195,Mantenimiento Tecnico del Magdalena S.A.S.,900.290.866-4,Mantenimiento de bombas,VRE - Refinación,2025-11-02,2026-10-18,752634,Suspendido,Aprobado
CON-2026-196,Operaciones Industriales Orion S.A.S.,900.636.605-2,Monitoreo HSE,VCO - Corporativa,2025-10-07,2027-01-14,286237,Activo,No Aprobado
CON-2026-197,Catering Energia Colombiana S.A.S.,900.835.290-0,Mantenimiento electrico,VTS - Transporte,2025-07-17,2026-12-27,1331264,Activo,En Alerta
CON-2026-198,Operaciones Industriales Orion S.A.S.,900.435.188-6,Suministro de alimentacion,VUP - Upstream,2025-05-24,2027-11-01,728641,Suspendido,En Alerta
CON-2026-199,Mantenimiento Tecnico del Magdalena S.A.S.,900.871.373-5,Inspeccion de ductos,VRE - Refinación,2025-09-25,2027-07-04,545562,Suspendido,No Aprobado
CON-2026-200,Catering Energia Colombiana S.A.S.,900.263.515-8,Inspeccion de ductos,VRE - Refinación,2025-10-30,2027-07-12,1338962,Activo,Aprobado
CON-2026-201,Mantenimiento Tecnico del Magdalena S.A.S.,900.256.565-9,Mantenimiento electrico,VCO - Corporativa,2026-04-28,2027-02-09,568972,Activo,No Aprobado
CON-2026-202,Transportes Oleoducto S.A.S.,900.638.557-8,Mantenimiento electrico,VRE - Refinación,2025-04-25,2026-09-02,1198503,En Liquidación,Aprobado
CON-2026-203,Ingenieria Andina de Petroleos S.A.S.,900.435.974-8,Apoyo logistico,VRE - Refinación,2025-07-30,2027-11-13,240718,Suspendido,Aprobado
CON-2026-204,Ingenieria Andina de Petroleos S.A.S.,900.625.525-7,Ingenieria de campo,VRE - Refinación,2026-04-19,2027-05-12,95655,Suspendido,No Aprobado
CON-2026-205,Seguridad Industrial Llanos Ltda.,900.692.174-0,Servicios de catering,VTS - Transporte,2025-03-07,2026-08-31,194743,Activo,En Alerta
CON-2026-206,Ingenieria Andina de Petroleos S.A.S.,900.887.238-6,Mantenimiento electrico,VCO - Corporativa,2026-04-05,2027-07-22,837785,Suspendido,No Aprobado
CON-2026-207,Operaciones Industriales Orion S.A.S.,900.236.769-5,Suministro de alimentacion,VUP - Upstream,2026-02-07,2027-12-24,317066,Activo,No Aprobado
CON-2026-208,PetroServicios del Caribe S.A.S.,900.874.123-4,Apoyo logistico,VCO - Corporativa,2026-06-29,2027-07-24,531640,En Liquidación,Aprobado
CON-2026-209,Catering Energia Colombiana S.A.S.,900.293.996-1,Mantenimiento de bombas,VCO - Corporativa,2025-01-17,2027-03-04,482184,Activo,Aprobado
CON-2026-210,Mantenimiento Tecnico del Magdalena S.A.S.,900.712.788-0,Transporte de personal,VRE - Refinación,2026-02-16,2027-09-23,541445,Activo,Aprobado
CON-2026-211,PetroServicios del Caribe S.A.S.,900.243.615-4,Transporte de personal,VTS - Transporte,2025-11-25,2027-02-28,682845,Activo,En Alerta
CON-2026-212,Logistica Petrolera Nacional S.A.S.,900.407.381-0,Monitoreo HSE,VUP - Upstream,2026-03-14,2027-11-20,148323,Suspendido,No Aprobado
CON-2026-213,Operaciones Industriales Orion S.A.S.,900.426.813-6,Servicios de catering,VUP - Upstream,2025-11-04,2027-07-21,435622,Suspendido,No Aprobado
CON-2026-214,Seguridad Industrial Llanos Ltda.,900.407.978-2,Apoyo logistico,VRE - Refinación,2026-02-27,2027-08-31,1218715,En Liquidación,Aprobado
CON-2026-215,Catering Energia Colombiana S.A.S.,900.308.438-1,Apoyo logistico,VTS - Transporte,2025-04-05,2027-12-31,449468,Activo,Aprobado
CON-2026-216,Proteccion Perimetral Colombiana S.A.S.,900.717.140-1,Transporte de personal,VUP - Upstream,2026-05-06,2027-01-30,748276,Activo,Aprobado
CON-2026-217,Seguridad Industrial Llanos Ltda.,900.294.859-1,Apoyo logistico,VUP - Upstream,2025-07-29,2027-08-11,551913,Activo,No Aprobado
CON-2026-218,Logistica Petrolera Nacional S.A.S.,900.577.646-5,Inspeccion de ductos,VTS - Transporte,2026-01-04,2027-12-08,1092866,Activo,En Alerta
CON-2026-219,Mantenimiento Tecnico del Magdalena S.A.S.,900.879.959-5,Transporte de personal,VTS - Transporte,2025-11-17,2027-08-28,145872,Activo,En Alerta
CON-2026-220,Ingenieria Andina de Petroleos S.A.S.,900.116.367-8,Ingenieria de campo,VCO - Corporativa,2025-10-30,2026-12-04,461443,Activo,Aprobado
CON-2026-221,Seguridad Industrial Llanos Ltda.,900.611.663-5,Inspeccion de ductos,VCO - Corporativa,2026-05-18,2027-10-15,402811,Activo,Aprobado
CON-2026-222,Ingenieria Andina de Petroleos S.A.S.,900.837.659-7,Seguridad perimetral,VRE - Refinación,2026-06-21,2026-08-04,205882,En Liquidación,Aprobado
CON-2026-223,Logistica Petrolera Nacional S.A.S.,900.240.962-3,Suministro de alimentacion,VUP - Upstream,2025-01-10,2027-02-09,1110598,Suspendido,Aprobado
CON-2026-224,Proteccion Perimetral Colombiana S.A.S.,900.594.775-7,Mantenimiento de bombas,VRE - Refinación,2026-06-29,2027-08-26,74853,Activo,Aprobado
CON-2026-225,Operaciones Industriales Orion S.A.S.,900.393.117-8,Servicios de catering,VUP - Upstream,2025-04-20,2026-10-07,1149715,Activo,En Alerta
CON-2026-226,Operaciones Industriales Orion S.A.S.,900.358.934-5,Inspeccion de ductos,VCO - Corporativa,2025-03-22,2027-07-18,901501,Activo,Aprobado
CON-2026-227,Seguridad Industrial Llanos Ltda.,900.407.800-1,Mantenimiento de bombas,VRE - Refinación,2026-02-20,2027-07-24,840981,Activo,Aprobado
CON-2026-228,PetroServicios del Caribe S.A.S.,900.819.275-1,Apoyo logistico,VCO - Corporativa,2025-12-06,2026-10-06,1157630,Activo,Aprobado
CON-2026-229,Proteccion Perimetral Colombiana S.A.S.,900.586.377-0,Suministro de alimentacion,VTS - Transporte,2025-02-03,2026-12-31,709522,Suspendido,Aprobado
CON-2026-230,Ingenieria Andina de Petroleos S.A.S.,900.870.940-6,Suministro de alimentacion,VTS - Transporte,2025-06-16,2027-03-04,1238447,Activo,Aprobado
CON-2026-231,Operaciones Industriales Orion S.A.S.,900.439.493-2,Suministro de alimentacion,VTS - Transporte,2025-02-24,2026-10-09,966640,En Liquidación,Aprobado
CON-2026-232,Proteccion Perimetral Colombiana S.A.S.,900.887.728-9,Servicios de catering,VTS - Transporte,2025-01-31,2027-04-06,994872,Activo,Aprobado
CON-2026-233,Logistica Petrolera Nacional S.A.S.,900.542.290-9,Servicios de catering,VRE - Refinación,2025-10-30,2027-03-10,204154,Activo,Aprobado
CON-2026-234,Ingenieria Andina de Petroleos S.A.S.,900.857.498-5,Mantenimiento electrico,VRE - Refinación,2025-04-04,2026-07-06,696483,Activo,Aprobado
CON-2026-235,Transportes Oleoducto S.A.S.,900.235.189-2,Servicios de catering,VCO - Corporativa,2026-06-09,2027-08-22,266620,Activo,En Alerta
CON-2026-236,Transportes Oleoducto S.A.S.,900.711.712-5,Servicios de catering,VRE - Refinación,2025-10-26,2027-08-28,863274,Activo,Aprobado
CON-2026-237,Operaciones Industriales Orion S.A.S.,900.348.685-8,Seguridad perimetral,VCO - Corporativa,2025-06-23,2026-11-20,613963,En Liquidación,En Alerta
CON-2026-238,Transportes Oleoducto S.A.S.,900.271.545-4,Servicios de catering,VTS - Transporte,2026-05-11,2026-09-17,807333,Activo,Aprobado
CON-2026-239,Mantenimiento Tecnico del Magdalena S.A.S.,900.708.731-3,Apoyo logistico,VRE - Refinación,2025-05-19,2027-05-08,64192,Activo,Aprobado
CON-2026-240,Servicios Integrales de Refinacion S.A.S.,900.550.442-6,Ingenieria de campo,VUP - Upstream,2025-11-04,2027-05-25,1315025,Suspendido,Aprobado
CON-2026-241,Logistica Petrolera Nacional S.A.S.,900.426.398-7,Ingenieria de campo,VUP - Upstream,2025-11-30,2027-07-21,637832,Suspendido,No Aprobado
CON-2026-242,Transportes Oleoducto S.A.S.,900.677.304-9,Monitoreo HSE,VUP - Upstream,2025-01-28,2027-10-16,489664,En Liquidación,Aprobado
CON-2026-243,Transportes Oleoducto S.A.S.,900.938.968-6,Apoyo logistico,VUP - Upstream,2025-11-07,2027-03-05,579911,Activo,Aprobado
CON-2026-244,Logistica Petrolera Nacional S.A.S.,900.175.559-9,Apoyo logistico,VCO - Corporativa,2026-06-03,2027-09-02,1190106,En Liquidación,En Alerta
CON-2026-245,Operaciones Industriales Orion S.A.S.,900.708.753-1,Suministro de alimentacion,VUP - Upstream,2025-12-30,2026-12-18,1406857,Activo,No Aprobado
CON-2026-246,Logistica Petrolera Nacional S.A.S.,900.870.439-6,Suministro de alimentacion,VRE - Refinación,2025-04-11,2027-03-22,515570,Activo,Aprobado
CON-2026-247,Proteccion Perimetral Colombiana S.A.S.,900.804.689-3,Apoyo logistico,VTS - Transporte,2026-02-05,2027-10-18,1475131,Activo,Aprobado
CON-2026-248,Servicios Integrales de Refinacion S.A.S.,900.125.594-1,Inspeccion de ductos,VCO - Corporativa,2025-03-29,2026-10-27,347114,Activo,Aprobado
CON-2026-249,Seguridad Industrial Llanos Ltda.,900.633.594-5,Apoyo logistico,VRE - Refinación,2026-03-25,2027-10-07,718801,Activo,Aprobado
CON-2026-250,Transportes Oleoducto S.A.S.,900.123.969-5,Suministro de alimentacion,VUP - Upstream,2025-09-07,2027-12-11,415854,Activo,Aprobado
CON-2026-251,Logistica Petrolera Nacional S.A.S.,900.573.337-6,Seguridad perimetral,VUP - Upstream,2026-03-19,2027-08-10,111220,Activo,Aprobado
CON-2026-252,Mantenimiento Tecnico del Magdalena S.A.S.,900.706.539-6,Mantenimiento de bombas,VUP - Upstream,2025-07-30,2027-04-12,181205,En Liquidación,En Alerta
CON-2026-253,Operaciones Industriales Orion S.A.S.,900.291.474-5,Transporte de personal,VCO - Corporativa,2025-04-27,2027-03-26,1456562,Activo,En Alerta
CON-2026-254,Proteccion Perimetral Colombiana S.A.S.,900.497.725-6,Ingenieria de campo,VRE - Refinación,2025-12-23,2027-06-26,1010203,Suspendido,Aprobado
CON-2026-255,Catering Energia Colombiana S.A.S.,900.729.704-1,Seguridad perimetral,VTS - Transporte,2025-05-01,2027-03-02,690428,Activo,En Alerta
CON-2026-256,Ingenieria Andina de Petroleos S.A.S.,900.623.497-6,Ingenieria de campo,VUP - Upstream,2026-01-28,2027-09-07,439553,Activo,Aprobado
CON-2026-257,Ingenieria Andina de Petroleos S.A.S.,900.668.270-7,Inspeccion de ductos,VUP - Upstream,2025-07-11,2027-05-19,995817,Activo,Aprobado
CON-2026-258,PetroServicios del Caribe S.A.S.,900.596.239-3,Servicios de catering,VCO - Corporativa,2026-02-23,2027-11-16,921640,Activo,En Alerta
CON-2026-259,Ingenieria Andina de Petroleos S.A.S.,900.184.678-0,Transporte de personal,VTS - Transporte,2025-02-03,2027-04-08,521530,En Liquidación,Aprobado
CON-2026-260,Mantenimiento Tecnico del Magdalena S.A.S.,900.679.860-7,Monitoreo HSE,VRE - Refinación,2025-04-27,2027-04-01,1188976,Activo,Aprobado
CON-2026-261,PetroServicios del Caribe S.A.S.,900.878.836-7,Monitoreo HSE,VUP - Upstream,2026-03-12,2026-10-13,1420848,En Liquidación,Aprobado
CON-2026-262,PetroServicios del Caribe S.A.S.,900.560.369-5,Suministro de alimentacion,VCO - Corporativa,2025-05-01,2027-02-28,490146,En Liquidación,Aprobado
CON-2026-263,Servicios Integrales de Refinacion S.A.S.,900.981.827-9,Servicios de catering,VUP - Upstream,2025-05-23,2027-01-28,483990,En Liquidación,Aprobado
CON-2026-264,Operaciones Industriales Orion S.A.S.,900.387.711-8,Seguridad perimetral,VTS - Transporte,2025-10-27,2027-04-23,1251113,En Liquidación,Aprobado
CON-2026-265,Transportes Oleoducto S.A.S.,900.238.868-6,Mantenimiento de bombas,VTS - Transporte,2025-05-10,2026-11-13,573611,Activo,En Alerta
CON-2026-266,Seguridad Industrial Llanos Ltda.,900.879.963-6,Apoyo logistico,VUP - Upstream,2025-10-03,2027-08-29,836793,Activo,Aprobado
CON-2026-267,Transportes Oleoducto S.A.S.,900.512.627-4,Mantenimiento electrico,VCO - Corporativa,2026-05-15,2027-06-01,1270449,Activo,Aprobado
CON-2026-268,Transportes Oleoducto S.A.S.,900.848.569-5,Suministro de alimentacion,VCO - Corporativa,2025-08-12,2027-09-13,494284,Activo,En Alerta
CON-2026-269,Catering Energia Colombiana S.A.S.,900.445.660-9,Seguridad perimetral,VCO - Corporativa,2025-12-18,2026-08-19,146349,Activo,Aprobado
CON-2026-270,Mantenimiento Tecnico del Magdalena S.A.S.,900.116.227-2,Apoyo logistico,VCO - Corporativa,2025-01-01,2027-09-12,474292,Activo,En Alerta
CON-2026-271,Catering Energia Colombiana S.A.S.,900.262.995-4,Suministro de alimentacion,VTS - Transporte,2025-09-14,2026-09-23,829812,Suspendido,No Aprobado
CON-2026-272,PetroServicios del Caribe S.A.S.,900.505.740-4,Transporte de personal,VCO - Corporativa,2025-04-04,2026-10-06,52278,En Liquidación,Aprobado
CON-2026-273,Proteccion Perimetral Colombiana S.A.S.,900.331.631-7,Mantenimiento de bombas,VRE - Refinación,2025-12-18,2026-11-01,935656,Activo,Aprobado
CON-2026-274,Seguridad Industrial Llanos Ltda.,900.492.191-1,Suministro de alimentacion,VTS - Transporte,2026-01-12,2027-05-03,337580,En Liquidación,Aprobado
CON-2026-275,Ingenieria Andina de Petroleos S.A.S.,900.756.793-2,Suministro de alimentacion,VRE - Refinación,2025-06-18,2027-09-24,786494,Activo,En Alerta
CON-2026-276,Ingenieria Andina de Petroleos S.A.S.,900.521.730-7,Transporte de personal,VRE - Refinación,2025-04-13,2026-11-21,308279,En Liquidación,Aprobado
CON-2026-277,Logistica Petrolera Nacional S.A.S.,900.422.910-2,Transporte de personal,VTS - Transporte,2025-03-28,2027-03-12,1210556,Activo,Aprobado
CON-2026-278,Catering Energia Colombiana S.A.S.,900.897.807-0,Inspeccion de ductos,VUP - Upstream,2026-06-15,2027-12-04,445620,Activo,En Alerta
CON-2026-279,PetroServicios del Caribe S.A.S.,900.902.912-3,Apoyo logistico,VCO - Corporativa,2025-04-26,2027-03-04,1097700,En Liquidación,Aprobado
CON-2026-280,PetroServicios del Caribe S.A.S.,900.469.424-2,Servicios de catering,VCO - Corporativa,2026-01-10,2026-12-24,1037789,Activo,Aprobado
CON-2026-281,Transportes Oleoducto S.A.S.,900.114.368-3,Mantenimiento de bombas,VRE - Refinación,2026-02-12,2027-12-01,650808,Suspendido,No Aprobado
CON-2026-282,Logistica Petrolera Nacional S.A.S.,900.533.818-6,Suministro de alimentacion,VUP - Upstream,2025-10-12,2026-09-24,699921,Activo,Aprobado
CON-2026-283,Ingenieria Andina de Petroleos S.A.S.,900.649.434-6,Ingenieria de campo,VRE - Refinación,2025-11-14,2027-09-21,550458,Activo,No Aprobado
CON-2026-284,Logistica Petrolera Nacional S.A.S.,900.218.564-9,Ingenieria de campo,VRE - Refinación,2025-11-13,2026-12-27,300490,Activo,Aprobado
CON-2026-285,PetroServicios del Caribe S.A.S.,900.267.608-5,Monitoreo HSE,VTS - Transporte,2025-06-20,2027-07-16,316192,Activo,Aprobado
CON-2026-286,Transportes Oleoducto S.A.S.,900.889.130-5,Servicios de catering,VTS - Transporte,2026-06-21,2026-09-04,601445,En Liquidación,En Alerta
CON-2026-287,Transportes Oleoducto S.A.S.,900.608.566-8,Mantenimiento electrico,VRE - Refinación,2026-05-27,2026-12-18,821097,En Liquidación,Aprobado
CON-2026-288,Proteccion Perimetral Colombiana S.A.S.,900.790.840-1,Transporte de personal,VRE - Refinación,2025-02-15,2026-07-13,562861,Activo,En Alerta
CON-2026-289,Ingenieria Andina de Petroleos S.A.S.,900.283.978-0,Monitoreo HSE,VCO - Corporativa,2025-08-18,2027-05-26,570645,Activo,Aprobado
CON-2026-290,Catering Energia Colombiana S.A.S.,900.945.179-9,Mantenimiento electrico,VRE - Refinación,2026-05-30,2026-08-23,426112,Activo,En Alerta
CON-2026-291,PetroServicios del Caribe S.A.S.,900.510.170-7,Inspeccion de ductos,VTS - Transporte,2025-12-02,2026-09-27,1209916,Activo,Aprobado
CON-2026-292,Catering Energia Colombiana S.A.S.,900.677.903-4,Ingenieria de campo,VUP - Upstream,2026-04-21,2027-07-13,1290865,Activo,Aprobado
CON-2026-293,Operaciones Industriales Orion S.A.S.,900.878.915-3,Seguridad perimetral,VRE - Refinación,2026-02-24,2026-07-25,538631,Suspendido,No Aprobado
CON-2026-294,PetroServicios del Caribe S.A.S.,900.443.101-6,Inspeccion de ductos,VRE - Refinación,2025-07-30,2027-12-25,549473,Activo,Aprobado
CON-2026-295,Ingenieria Andina de Petroleos S.A.S.,900.828.386-1,Mantenimiento de bombas,VUP - Upstream,2026-06-17,2027-08-27,831172,Activo,No Aprobado
CON-2026-296,Proteccion Perimetral Colombiana S.A.S.,900.197.617-2,Servicios de catering,VRE - Refinación,2025-03-05,2027-09-19,1439245,Activo,En Alerta
CON-2026-297,Servicios Integrales de Refinacion S.A.S.,900.920.502-5,Mantenimiento electrico,VCO - Corporativa,2025-10-06,2027-02-25,206630,Suspendido,No Aprobado
CON-2026-298,Transportes Oleoducto S.A.S.,900.259.208-2,Apoyo logistico,VCO - Corporativa,2025-11-18,2027-08-21,303203,Suspendido,Aprobado
CON-2026-299,Seguridad Industrial Llanos Ltda.,900.562.415-7,Inspeccion de ductos,VRE - Refinación,2025-04-03,2026-12-09,1488761,Activo,No Aprobado
